Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days
2017,6,18,,,,169
2017,6,19,1100,2000,550,170
2017,6,20,1100,2000,500,171
2017,6,21,1200,2000,520,172
2017,6,22,1500,2400,500,173
2017,6,23,1500,2400,480,174
2017,6,24,1500,2400,450,175
2017,6,25,,,,176
2017,6,26,,,,177
2017,6,27,1100,2000,600,178
2017,6,28,1100,2000,550,179
2017,6,29,1200,2400,500,180
2017,6,30,1200,2400,550,181
2017,7,1,1300,2400,500,182
2017,7,2,,,,183
2017,7,3,1100,2000,480,184
2017,7,4,1100,2000,500,185
2017,7,5,1100,2000,460,186
2017,7,6,1200,2000,500,187
2017,7,7,1100,2000,480,188
2017,7,8,1100,2000,500,189
2017,7,9,,,,190
2017,7,10,1200,2000,520,191
2017,7,11,1100,2000,500,192
2017,7,12,1100,2000,480,193
2017,7,13,1100,2000,480,194
2017,7,14,1100,2000,500,195
2017,7,15,1200,2000,520,196
2017,7,16,,,,197
2017,7,17,1200,2000,550,198
2017,7,18,1200,2000,500,199
2017,7,19,1100,2000,520,200
2017,7,20,1200,2200,500,201
2017,7,21,1200,2200,550,202
2017,7,22,1100,2100,600,203
2017,7,23,,,,204
2017,7,24,1100,2000,550,205
2017,7,25,1200,2000,500,206
2017,7,26,1200,2000,520,207
2017,7,27,1150,2000,550,208
2017,7,28,1100,2000,530,209
2017,7,29,1100,2000,550,210
2017,7,30,,,,211
2017,7,31,1300,2000,500,212
2017,8,1,1200,2000,550,213
2017,8,2,1600,3000,350,214
2017,8,3,1700,3000,400,215
2017,8,4,1700,3000,450,216
2017,8,5,2000,3000,500,217
2017,8,6,,,,218
2017,8,7,3500,4800,450,219
2017,8,8,2900,4000,480,220
2017,8,9,2900,4000,460,221
2017,8,10,2900,4000,480,222
2017,8,11,3000,4000,460,223
2017,8,12,3200,4400,450,224
2017,8,13,,,,225
2017,8,14,2200,4000,800,226
2017,8,15,,,,227
2017,8,16,2500,4000,600,228
2017,8,17,2200,4000,550,229
2017,8,18,2200,4000,520,230
2017,8,19,2200,4000,250,231
2017,8,20,,,,232
2017,8,21,2500,4000,550,233
2017,8,22,2400,4000,500,234
2017,8,23,2400,4000,550,235
2017,8,24,2600,4000,520,236
2017,8,25,,,,237
2017,8,26,2300,4000,450,238
2017,8,27,,,,239
2017,8,28,2300,3600,550,240
2017,8,29,2200,3600,520,241
2017,8,30,1900,3200,500,242
2017,8,31,1900,3200,550,243
2017,9,1,2100,3600,500,244
2017,9,2,,,,245
2017,9,3,,,,246
2017,9,4,2200,4000,600,247
2017,9,5,,,,248
2017,9,6,2200,4000,500,249
2017,9,7,2100,3600,550,250
2017,9,8,2300,3800,600,251
2017,9,9,2100,3300,800,252
2017,9,10,,,,253
2017,9,11,1800,3000,600,254
2017,9,12,1400,2600,800,255
2017,9,13,1400,2600,700,256
2017,9,14,1600,2600,700,257
2017,9,15,1500,2500,800,258
2017,9,16,1500,2500,800,259
2017,9,17,,,,260
2017,9,18,1800,3200,500,261
2017,9,19,1800,3000,600,262
2017,9,20,1600,2800,700,263
2017,9,21,1600,2800,700,264
2017,9,22,1800,3200,650,265
2017,9,23,1600,2800,750,266
2017,9,24,,,,267
2017,9,25,1250,2400,800,268
2017,9,26,1400,2400,750,269
2017,9,27,2100,3200,500,270
2017,9,28,2100,3200,520,271
2017,9,29,2000,3200,500,272
2017,9,30,,,,273
2017,10,1,,,,274
2017,10,2,,,,275
2017,10,3,2100,3200,550,276
2017,10,4,2000,3200,600,277
2017,10,5,2300,3600,530,278
2017,10,6,2300,3600,550,279
2017,10,7,2400,3600,500,280
2017,10,8,,,,281
2017,10,9,2300,3600,550,282
2017,10,10,2300,3600,500,283
2017,10,11,2200,3600,600,284
2017,10,12,2300,3600,550,285
2017,10,13,2800,4400,500,286
2017,10,14,2900,4400,550,287
2017,10,15,,,,288
2017,10,16,2700,4000,600,289
2017,10,17,2800,4000,550,290
2017,10,18,,,,291
2017,10,19,,,,292
2017,10,20,2800,4000,400,293
2017,10,21,3000,4800,500,294
2017,10,22,,,,295
2017,10,23,4000,5000,400,296
2017,10,24,4000,5000,420,297
2017,10,25,3600,4400,450,298
2017,10,26,3600,4800,440,299
2017,10,27,3800,4800,450,300
2017,10,28,3800,4800,440,301
2017,10,29,,,,302
2017,10,30,3000,5000,400,303
2017,10,31,3500,5000,400,304
2017,11,1,3500,5000,380,305
2017,11,2,3500,4800,420,306
2017,11,3,3600,4800,400,307
2017,11,4,,,,308
2017,11,5,,,,309
2017,11,6,4200,5200,400,310
2017,11,7,4000,5200,430,311
2017,11,8,4200,5200,420,312
2017,11,9,4000,5200,430,313
2017,11,10,3900,5200,450,314
2017,11,11,3900,5200,420,315
2017,11,12,,,,316
2017,11,13,3800,5000,420,317
2017,11,14,3800,5200,440,318
2017,11,15,4000,5200,450,319
2017,11,16,4100,5200,430,320
2017,11,17,4000,5200,400,321
2017,11,18,4000,5200,420,322
2017,11,19,,,,323
2017,11,20,4200,5200,450,324
2017,11,21,4200,5200,420,325
2017,11,22,4000,5200,430,326
2017,11,23,4200,5200,420,327
2017,11,24,4500,5600,400,328
2017,11,25,5300,6500,500,329
2017,11,26,,,,330
2017,11,27,4250,5500,600,331
2017,11,28,4500,6000,500,332
2017,11,29,4500,6200,450,333
2017,11,30,4500,6000,420,334
2017,12,1,4800,6000,450,335
2017,12,2,,,,336
2017,12,3,,,,337
2017,12,4,4500,6000,500,338
2017,12,5,4400,6000,450,339
2017,12,6,4500,6000,480,340
2017,12,7,4500,6000,450,341
2017,12,8,4500,6000,450,342
2017,12,9,4400,6000,480,343
2017,12,10,,,,344
2017,12,11,4200,5500,500,345
2017,12,12,4200,5500,450,346
2017,12,13,4300,5500,480,347
2017,12,14,4200,5500,450,348
2017,12,15,4400,5500,500,349
2017,12,16,4200,5500,450,350
2017,12,17,,,,351
2017,12,18,4200,5500,380,352
2017,12,19,4300,5600,400,353
2017,12,20,4200,5600,450,354
2017,12,21,4200,5600,430,355
2017,12,22,4300,5600,430,356
2017,12,23,4200,5600,450,357
2017,12,24,,,,358
2017,12,25,,,,359
2017,12,26,3800,4800,500,360
2017,12,27,3800,4800,480,361
2017,12,28,3700,4800,500,362
2017,12,29,4000,6000,450,363
2017,12,30,3800,5000,480,364
2017,12,31,,,,365
2018,1,1,4200,5500,480,366
2018,1,2,4200,5500,500,367
2018,1,3,4200,5500,480,368
2018,1,4,4000,5200,480,369
2018,1,5,4000,5200,450,370
2018,1,6,4000,5200,480,371
2018,1,7,,,,372
2018,1,8,4200,5500,480,373
2018,1,9,4200,5500,450,374
2018,1,10,4300,5500,480,375
2018,1,11,4300,5500,500,376
2018,1,12,4300,5500,480,377
2018,1,13,4200,5600,450,378
2018,1,14,,,,379
2018,1,15,4200,5600,400,380
2018,1,16,,,,381
2018,1,17,4200,5600,350,382
2018,1,18,4300,6000,480,383
2018,1,19,4400,5800,350,384
2018,1,20,4300,5600,480,385
2018,1,21,,,,386
2018,1,22,4000,5200,600,387
2018,1,23,4000,5200,550,388
2018,1,24,4000,5200,520,389
2018,1,25,4000,5200,550,390
2018,1,26,,,,391
2018,1,27,3800,5000,6000,392
2018,1,28,,,,393
2018,1,29,3700,5000,550,394
2018,1,30,3700,5000,580,395
2018,1,31,3700,5000,530,396
2018,2,1,3500,4800,600,397
2018,2,2,3500,4800,560,398
2018,2,3,3100,4000,550,399
2018,2,4,,,,400
2018,2,5,2500,4000,400,401
2018,2,6,2500,4000,550,402
2018,2,7,2500,4000,500,403
2018,2,8,2300,3600,550,404
2018,2,9,2300,3600,500,405
2018,2,10,2200,3400,550,406
2018,2,11,,,,407
2018,2,12,2300,3600,580,408
2018,2,13,2300,3600,550,409
2018,2,14,,,,410
2018,2,15,2300,3600,520,411
2018,2,16,2200,3500,550,412
2018,2,17,2200,3500,500,413
2018,2,18,,,,414
2018,2,19,2100,3200,600,415
2018,2,20,2100,3200,550,416
2018,2,21,2100,3200,580,417
2018,2,22,2100,3200,550,418
2018,2,23,2100,3200,580,419
2018,2,24,2100,3200,550,420
2018,2,25,,,,421
2018,2,26,2300,3600,520,422
2018,2,27,1800,3000,600,423
2018,2,28,1800,3000,550,424
2018,3,1,1800,3000,580,425
2018,3,2,,,,426
2018,3,3,1800,3000,550,427
2018,3,4,,,,428
2018,3,5,1800,3000,500,429
2018,3,6,1800,2200,250,430
2018,3,7,1700,2800,550,431
2018,3,8,1700,2800,520,432
2018,3,9,1700,2800,550,433
2018,3,10,1700,2800,500,434
2018,3,11,,,,435
2018,3,12,1500,2400,600,436
2018,3,13,1500,2400,550,437
2018,3,14,1500,2400,580,438
2018,3,15,1550,2400,550,439
2018,3,16,1500,2400,520,440
2018,3,17,1500,2400,550,441
2018,3,18,,,,442
2018,3,19,1500,2400,600,443
2018,3,20,1400,2400,550,444
2018,3,21,1300,2000,580,445
2018,3,22,1300,2000,550,446
2018,3,23,1300,2000,580,447
2018,3,24,1300,2000,500,448
2018,3,25,,,,449
2018,3,26,1300,2000,550,450
2018,3,27,1200,2000,600,451
2018,3,28,1200,2000,580,452
2018,3,29,,,,453
2018,3,30,,,,454
2018,3,31,1200,2000,550,455
2018,4,1,,,,456
2018,4,2,1200,2000,550,457
2018,4,3,,,,458
2018,4,4,1200,2000,600,459
2018,4,5,,,,460
2018,4,6,1200,2000,600,461
2018,4,7,1200,2000,550,462
2018,4,8,,,,463
2018,4,9,1200,2000,620,464
2018,4,10,1300,2000,580,465
2018,4,11,1300,2000,550,466
2018,4,12,1200,2000,580,467
2018,4,13,1200,2000,600,468
2018,4,14,,,,469
2018,4,15,,,,470
2018,4,16,1200,2000,600,471
2018,4,17,1200,2000,580,472
2018,4,18,1100,2000,550,473
2018,4,19,1100,2000,580,474
2018,4,20,1200,2000,550,475
2018,4,21,1200,2000,520,476
2018,4,22,,,,477
2018,4,23,1100,2000,600,478
2018,4,24,1100,2000,550,479
2018,4,25,1200,2000,580,480
2018,4,26,1150,2000,550,481
2018,4,27,1100,2000,580,482
2018,4,28,1100,2000,550,483
2018,4,29,,,,484
2018,4,30,,,,485
2018,5,1,1200,2000,450,486
2018,5,2,1100,2000,550,487
2018,5,3,1200,2000,580,488
2018,5,4,1200,2000,600,489
2018,5,5,,,,490
2018,5,6,,,,491
2018,5,7,1100,2000,580,492
2018,5,8,1200,2000,550,493
2018,5,9,1200,2000,560,494
2018,5,10,1200,2000,580,495
2018,5,11,1250,2000,550,496
2018,5,12,1200,2000,520,497
2018,5,13,,,,498
2018,5,14,1100,1800,600,499
2018,5,15,1100,1800,550,500
2018,5,16,1100,1800,580,501
2018,5,17,1100,1800,580,502
2018,5,18,1300,2000,550,503
2018,5,19,1300,2000,550,504
2018,5,20,,,,505
2018,5,21,1300,2000,580,506
2018,5,22,1200,2000,560,507
2018,5,23,1200,2000,550,508
2018,5,24,1100,2000,580,509
2018,5,25,1100,2000,60,510
2018,5,26,1200,2000,550,511
2018,5,27,,,,512
2018,5,28,1200,2000,600,513
2018,5,29,1200,2000,580,514
2018,5,30,1100,2000,550,515
2018,5,31,1200,2000,580,516
2018,6,1,1300,2000,560,517
2018,6,2,1300,2000,550,518
2018,6,3,,,,519
2018,6,4,1300,2000,600,520
2018,6,5,1300,2000,550,521
2018,6,6,1500,2400,530,522
2018,6,7,1500,2400,550,523
2018,6,8,1500,2600,550,524
2018,6,9,1500,2400,550,525
2018,6,10,,,,526
2018,6,11,1300,2400,400,527
2018,6,12,1400,2400,330,528
2018,6,13,1400,2600,370,529
2018,6,14,1400,2400,500,530
2018,6,15,1400,2400,520,531
2018,6,16,,,,532
2018,6,17,,,,533
2018,6,18,1400,2400,550,534
2018,6,19,1400,2400,520,535
2018,6,20,1400,2400,530,536
2018,6,21,1400,2400,500,537
2018,6,22,1400,2400,520,538
2018,6,23,1400,2400,550,539
2018,6,24,,,,540
2018,6,25,1400,2400,550,541
2018,6,26,1400,2400,520,542
2018,6,27,1400,2400,550,543
2018,6,28,1500,2400,520,544
2018,6,29,1500,2400,540,545
2018,6,30,1500,2400,520,546
2018,7,1,,,,547
2018,7,2,1900,2500,350,548
2018,7,3,1900,2800,380,549
2018,7,4,1900,2800,400,550
2018,7,5,2000,2800,420,551
2018,7,6,2000,2800,400,552
2018,7,7,1900,2800,420,553
2018,7,8,,,,554
2018,7,9,1700,2500,500,555
2018,7,10,1700,2500,520,556
2018,7,11,1800,2800,500,557
2018,7,12,1900,2800,500,558
2018,7,13,1900,2800,520,559
2018,7,14,1800,2800,550,560
2018,7,15,,,,561
2018,7,16,1900,2600,550,562
2018,7,17,1900,2800,500,563
2018,7,18,2000,2800,550,564
2018,7,19,1800,2600,520,565
2018,7,20,1800,2600,550,566
2018,7,21,1700,2600,550,567
2018,7,22,,,,568
2018,7,23,2300,3200,300,569
2018,7,24,2300,3200,25,570
2018,7,25,2100,3000,330,571
2018,7,26,2100,3000,450,572
2018,7,27,2100,3000,500,573
2018,7,28,1700,2400,550,574
2018,7,29,,,,575
2018,7,30,1700,2500,600,576
2018,7,31,1800,2800,550,577
2018,8,1,1900,2800,580,578
2018,8,2,1900,2800,550,579
2018,8,3,1900,2800,530,580
2018,8,4,1900,2800,500,581
2018,8,5,,,,582
2018,8,6,1800,2800,580,583
2018,8,7,1800,2800,550,584
