Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days
2017,3,6,750,1600,1445,65
2017,3,7,800,1600,1960,66
2017,3,8,800,1600,1480,67
2017,3,9,800,1600,952,68
2017,3,10,800,1600,556,69
2017,3,11,800,1600,501,70
2017,3,12,,,,71
2017,3,13,800,1600,1572,72
2017,3,14,800,1600,1233,73
2017,3,15,800,1600,854,74
2017,3,16,800,1600,238,75
2017,3,17,800,1600,1674,76
2017,3,18,750,1800,535,77
2017,3,19,,,,78
2017,3,20,750,1800,1331,79
2017,3,21,750,1800,1524,80
2017,3,22,750,1800,743,81
2017,3,23,737,1600,716,82
2017,3,24,,,,83
2017,3,25,687,1600,2237,84
2017,3,26,,,,85
2017,3,27,725,1800,408,86
2017,3,28,725,1800,1857,87
2017,3,29,,,,88
2017,3,30,,,,89
2017,3,31,,,,90
2017,4,1,775,1800,445,91
2017,4,2,775,1800,604,92
2017,4,3,750,1600,892,93
2017,4,4,750,1600,1029,94
2017,4,5,,,,95
2017,4,6,750,1600,1445,96
2017,4,7,800,1600,1960,97
2017,4,8,800,1600,1480,98
2017,4,9,800,1600,952,99
2017,4,10,800,1600,556,100
2017,4,11,800,1600,501,101
2017,4,12,,,,102
2017,4,13,800,1600,1572,103
2017,4,14,800,1600,1233,104
2017,4,15,800,1600,854,105
2017,4,16,800,1600,238,106
2017,4,17,800,1600,1674,107
2017,4,18,750,1800,535,108
2017,4,19,,,,109
2017,4,20,750,1800,1331,110
2017,4,21,750,1800,1524,111
2017,4,22,750,1800,743,112
2017,4,23,737,1600,716,113
2017,4,24,,,,114
2017,4,25,687,1600,2237,115
2017,4,26,,,,116
2017,4,27,725,1800,408,117
2017,4,28,725,1800,1857,118
2017,4,29,,,,119
2017,4,30,,,,120
2017,5,1,775,1800,445,121
2017,5,2,775,1800,604,122
2017,5,3,750,1600,892,123
2017,5,4,750,1600,1029,124
2017,5,5,,,,125
2017,5,6,750,1600,1445,126
2017,5,7,800,1600,1960,127
2017,5,8,800,1600,1480,128
2017,5,9,800,1600,952,129
2017,5,10,800,1600,556,130
2017,5,11,800,1600,501,131
2017,5,12,,,,132
2017,5,13,800,1600,1572,133
2017,5,14,800,1600,1233,134
2017,5,15,800,1600,854,135
2017,5,16,800,1600,238,136
2017,5,17,800,1600,1674,137
2017,5,18,750,1800,535,138
2017,5,19,,,,139
2017,5,20,750,1800,1331,140
2017,5,21,750,1800,1524,141
2017,5,22,750,1800,743,142
2017,5,23,737,1600,716,143
2017,5,24,,,,144
2017,5,25,687,1600,2237,145
2017,5,26,,,,146
2017,5,27,725,1800,408,147
2017,5,28,725,1800,1857,148
2017,5,29,,,,149
2017,5,30,,,,150
2017,5,31,,,,151
2017,6,1,775,1800,445,152
2017,6,2,775,1800,604,153
2017,6,3,750,1600,892,154
2017,6,4,750,1600,1029,155
2017,6,5,,,,156
2017,6,6,750,1600,1445,157
2017,6,7,800,1600,1960,158
2017,6,8,800,1600,1480,159
2017,6,9,800,1600,952,160
2017,6,10,800,1600,556,161
2017,6,11,800,1600,501,162
2017,6,12,,,,163
2017,6,13,800,1600,1572,164
2017,6,14,800,1600,1233,165
2017,6,15,800,1600,854,166
2017,6,16,800,1600,238,167
2017,6,17,800,1600,1674,168
2017,6,18,750,1800,535,169
2017,6,19,,,,170
2017,6,20,750,1800,1331,171
2017,6,21,750,1800,1524,172
2017,6,22,750,1800,743,173
2017,6,23,737,1600,716,174
2017,6,24,,,,175
2017,6,25,687,1600,2237,176
2017,6,26,,,,177
2017,6,27,725,1800,408,178
2017,6,28,725,1800,1857,179
2017,6,29,,,,180
2017,6,30,,,,181
2017,7,1,775,1800,445,182
2017,7,2,775,1800,604,183
2017,7,3,750,1600,892,184
2017,7,4,750,1600,1029,185
2017,7,5,,,,186
2017,7,6,750,1600,1445,187
2017,7,7,800,1600,1960,188
2017,7,8,800,1600,1480,189
2017,7,9,800,1600,952,190
2017,7,10,800,1600,556,191
2017,7,11,800,1600,501,192
2017,7,12,,,,193
2017,7,13,800,1600,1572,194
2017,7,14,800,1600,1233,195
2017,7,15,800,1600,854,196
2017,7,16,800,1600,238,197
2017,7,17,800,1600,1674,198
2017,7,18,750,1800,535,199
2017,7,19,,,,200
2017,7,20,750,1800,1331,201
2017,7,21,750,1800,1524,202
2017,7,22,750,1800,743,203
2017,7,23,737,1600,716,204
2017,7,24,,,,205
2017,7,25,687,1600,2237,206
2017,7,26,,,,207
2017,7,27,725,1800,408,208
2017,7,28,725,1800,1857,209
2017,7,29,,,,210
2017,7,30,,,,211
2017,7,31,,,,212
2017,8,1,775,1800,445,213
2017,8,2,775,1800,604,214
2017,8,3,750,1600,892,215
2017,8,4,750,1600,1029,216
2017,8,5,,,,217
2017,8,6,750,1600,1445,218
2017,8,7,800,1600,1960,219
2017,8,8,800,1600,1480,220
2017,8,9,800,1600,952,221
2017,8,10,800,1600,556,222
2017,8,11,800,1600,501,223
2017,8,12,,,,224
2017,8,13,800,1600,1572,225
2017,8,14,800,1600,1233,226
2017,8,15,800,1600,854,227
2017,8,16,800,1600,238,228
2017,8,17,800,1600,1674,229
2017,8,18,750,1800,535,230
2017,8,19,,,,231
2017,8,20,750,1800,1331,232
2017,8,21,750,1800,1524,233
2017,8,22,750,1800,743,234
2017,8,23,737,1600,716,235
2017,8,24,,,,236
2017,8,25,687,1600,2237,237
2017,8,26,,,,238
2017,8,27,725,1800,408,239
2017,8,28,725,1800,1857,240
2017,8,29,,,,241
2017,8,30,,,,242
2017,8,31,,,,243
2017,9,1,775,1800,445,244
2017,9,2,775,1800,604,245
2017,9,3,750,1600,892,246
2017,9,4,750,1600,1029,247
2017,9,5,,,,248
2017,9,6,750,1600,1445,249
2017,9,7,800,1600,1960,250
2017,9,8,800,1600,1480,251
2017,9,9,800,1600,952,252
2017,9,10,800,1600,556,253
2017,9,11,800,1600,501,254
2017,9,12,,,,255
2017,9,13,800,1600,1572,256
2017,9,14,800,1600,1233,257
2017,9,15,800,1600,854,258
2017,9,16,800,1600,238,259
2017,9,17,800,1600,1674,260
2017,9,18,750,1800,535,261
2017,9,19,,,,262
2017,9,20,750,1800,1331,263
2017,9,21,750,1800,1524,264
2017,9,22,750,1800,743,265
2017,9,23,737,1600,716,266
2017,9,24,,,,267
2017,9,25,687,1600,2237,268
2017,9,26,,,,269
2017,9,27,725,1800,408,270
2017,9,28,725,1800,1857,271
2017,9,29,,,,272
2017,9,30,,,,273
2017,10,1,775,1800,445,274
2017,10,2,775,1800,604,275
2017,10,3,750,1600,892,276
2017,10,4,750,1600,1029,277
2017,10,5,,,,278
2017,10,6,750,1600,1445,279
2017,10,7,800,1600,1960,280
2017,10,8,800,1600,1480,281
2017,10,9,800,1600,952,282
2017,10,10,800,1600,556,283
2017,10,11,800,1600,501,284
2017,10,12,,,,285
2017,10,13,800,1600,1572,286
2017,10,14,800,1600,1233,287
2017,10,15,800,1600,854,288
2017,10,16,800,1600,238,289
2017,10,17,800,1600,1674,290
2017,10,18,750,1800,535,291
2017,10,19,,,,292
2017,10,20,750,1800,1331,293
2017,10,21,750,1800,1524,294
2017,10,22,750,1800,743,295
2017,10,23,737,1600,716,296
2017,10,24,,,,297
2017,10,25,687,1600,2237,298
2017,10,26,,,,299
2017,10,27,725,1800,408,300
2017,10,28,725,1800,1857,301
2017,10,29,,,,302
2017,10,30,,,,303
2017,10,31,,,,304
2017,11,1,775,1800,445,305
2017,11,2,775,1800,604,306
2017,11,3,750,1600,892,307
2017,11,4,750,1600,1029,308
2017,11,5,,,,309
2017,11,6,750,1600,1445,310
2017,11,7,800,1600,1960,311
2017,11,8,800,1600,1480,312
2017,11,9,800,1600,952,313
2017,11,10,800,1600,556,314
2017,11,11,800,1600,501,315
2017,11,12,,,,316
2017,11,13,800,1600,1572,317
2017,11,14,800,1600,1233,318
2017,11,15,800,1600,854,319
2017,11,16,800,1600,238,320
2017,11,17,800,1600,1674,321
2017,11,18,750,1800,535,322
2017,11,19,,,,323
2017,11,20,750,1800,1331,324
2017,11,21,750,1800,1524,325
2017,11,22,750,1800,743,326
2017,11,23,737,1600,716,327
2017,11,24,,,,328
2017,11,25,687,1600,2237,329
2017,11,26,,,,330
2017,11,27,725,1800,408,331
2017,11,28,725,1800,1857,332
2017,11,29,,,,333
2017,11,30,,,,334
2017,12,1,775,1800,445,335
2017,12,2,775,1800,604,336
2017,12,3,750,1600,892,337
2017,12,4,750,1600,1029,338
2017,12,5,,,,339
2017,12,6,750,1600,1445,340
2017,12,7,800,1600,1960,341
2017,12,8,800,1600,1480,342
2017,12,9,800,1600,952,343
2017,12,10,800,1600,556,344
2017,12,11,800,1600,501,345
2017,12,12,,,,346
2017,12,13,800,1600,1572,347
2017,12,14,800,1600,1233,348
2017,12,15,800,1600,854,349
2017,12,16,800,1600,238,350
2017,12,17,800,1600,1674,351
2017,12,18,750,1800,535,352
2017,12,19,,,,353
2017,12,20,750,1800,1331,354
2017,12,21,750,1800,1524,355
2017,12,22,750,1800,743,356
2017,12,23,737,1600,716,357
2017,12,24,,,,358
2017,12,25,687,1600,2237,359
2017,12,26,,,,360
2017,12,27,725,1800,408,361
2017,12,28,725,1800,1857,362
2017,12,29,,,,363
2017,12,30,,,,364
2017,12,31,,,,365
2018,1,1,3250,4500,242,366
2018,1,2,3200,5000,1193,367
2018,1,3,3200,5000,789,368
2018,1,4,3375,5000,507,369
2018,1,5,3375,5000,727,370
2018,1,6,3625,5000,750,371
2018,1,7,,,,372
2018,1,8,3625,5000,551,373
2018,1,9,3500,5000,1211,374
2018,1,10,3450,5000,827,375
2018,1,11,3325,5000,737,376
2018,1,12,3325,5000,682,377
2018,1,13,3325,5000,869,378
2018,1,14,,,,379
2018,1,15,3325,5000,362,380
2018,1,16,3325,5000,1232,381
2018,1,17,3200,5000,717,382
2018,1,18,3200,5000,693,383
2018,1,19,3200,5000,468,384
2018,1,20,3250,5000,464,385
2018,1,21,,,,386
2018,1,22,3250,5000,338,387
2018,1,23,3250,5000,1128,388
2018,1,24,3250,5000,1081,389
2018,1,25,3250,5000,1385,390
2018,1,26,,,,391
2018,1,27,2875,4500,424,392
2018,1,28,,,,393
2018,1,29,2875,4500,364,394
2018,1,30,2750,4500,1227,395
2018,1,31,2250,4000,627,396
2018,2,1,2250,4000,633,397
2018,2,2,2250,4000,581,398
2018,2,3,2250,4000,737,399
2018,2,4,,,,400
2018,2,5,2250,4000,466,401
2018,2,6,2250,4000,1311,402
2018,2,7,2250,4000,1227,403
2018,2,8,2000,3500,979,404
2018,2,9,2000,4000,995,405
2018,2,10,2000,4000,688,406
2018,2,11,,,,407
2018,2,12,2000,4000,338,408
2018,2,13,2000,4000,961,409
2018,2,14,,,,410
2018,2,15,2075,4000,707,411
2018,2,16,2075,4000,1114,412
2018,2,17,2075,4000,1327,413
2018,2,18,,,,414
2018,2,19,2000,4000,287,415
2018,2,20,1625,3500,1147,416
2018,2,21,1700,3500,1152,417
2018,2,22,1950,4000,883,418
2018,2,23,1925,4000,853,419
2018,2,24,1925,4000,809,420
2018,2,25,,,,421
2018,2,26,1575,4000,310,422
2018,2,27,1575,3500,1477,423
2018,2,28,1400,3500,1475,424
2018,3,1,1400,3500,1187,425
2018,3,2,,,,426
2018,3,3,1200,3000,501,427
2018,3,4,,,,428
2018,3,5,1250,3000,521,429
2018,3,6,1250,3000,504,430
2018,3,7,1275,3000,535,431
2018,3,8,1275,3000,416,432
2018,3,9,1225,3000,519,433
2018,3,10,1225,3000,867,434
2018,3,11,,,,435
2018,3,12,1225,3000,135,436
2018,3,13,1100,3000,1646,437
2018,3,14,1100,3000,1352,438
2018,3,15,1100,3000,1011,439
2018,3,16,1100,3000,1936,440
2018,3,17,1100,3000,656,441
2018,3,18,,,,442
2018,3,19,1100,3000,1185,443
2018,3,20,1100,3000,328,444
2018,3,21,1100,3000,156,445
2018,3,22,1100,3000,91,446
2018,3,23,1100,3000,527,447
2018,3,24,1100,3000,676,448
2018,3,25,,,,449
2018,3,26,1100,3000,172,450
2018,3,27,1000,3000,2237,451
2018,3,28,1000,3000,838,452
2018,3,29,,,,453
2018,3,30,,,,454
2018,3,31,1000,3000,1191,455
2018,4,1,,,,456
2018,4,2,1000,3000,172,457
2018,4,3,1000,3000,1941,458
2018,4,4,850,2800,789,459
2018,4,5,850,1600,530,460
2018,4,6,850,2800,814,461
2018,4,7,850,2800,943,462
2018,4,8,,,,463
2018,4,9,850,2800,268,464
2018,4,10,825,2800,1624,465
2018,4,11,825,2800,840,466
2018,4,12,825,2800,1101,467
2018,4,13,825,2800,1387,468
2018,4,14,,,,469
2018,4,15,,,,470
2018,4,16,825,2800,159,471
2018,4,17,825,2800,1159,472
2018,4,18,825,28000,821,473
2018,4,19,825,2800,600,474
2018,4,20,825,2800,926,475
2018,4,21,825,2500,905,476
2018,4,22,,,,477
2018,4,23,825,2500,170,478
2018,4,24,825,2500,1265,479
2018,4,25,825,2500,977,480
2018,4,26,825,2500,817,481
2018,4,27,875,2500,785,482
2018,4,28,700,2000,1027,483
2018,4,29,,,,484
2018,4,30,,,,485
2018,5,1,875,2200,1673,486
2018,5,2,875,2000,1178,487
2018,5,3,875,2000,993,488
2018,5,4,875,2000,683,489
2018,5,5,875,2000,740,490
2018,5,6,,,,491
2018,5,7,875,2000,218,492
2018,5,8,875,2000,1488,493
2018,5,9,875,2000,1105,494
2018,5,10,900,2200,1021,495
2018,5,11,900,2200,1233,496
2018,5,12,900,2200,840,497
2018,5,13,,,,498
2018,5,14,900,2000,81,499
2018,5,15,900,2000,1012,500
2018,5,16,900,2000,700,501
2018,5,17,900,2000,592,502
2018,5,18,900,2000,963,503
2018,5,19,900,2000,995,504
2018,5,20,,,,505
2018,5,21,900,2000,277,506
2018,5,22,725,1800,1633,507
2018,5,23,725,1800,962,508
2018,5,24,725,1800,1106,509
2018,5,25,800,1800,936,510
2018,5,26,800,1800,1012,511
2018,5,27,,,,512
2018,5,28,800,1800,144,513
2018,5,29,800,1800,1394,514
2018,5,30,800,1800,595,515
2018,5,31,800,1800,689,516
2018,6,1,1000,2000,782,517
2018,6,2,1000,2000,1311,518
2018,6,3,,,,519
2018,6,4,1000,2000,243,520
2018,6,5,1000,2000,1389,521
2018,6,6,1000,2000,1077,522
2018,6,7,1000,2000,1095,523
2018,6,8,1000,2000,1248,524
2018,6,9,1000,2000,1085,525
2018,6,10,,,,526
2018,6,11,1000,2000,436,527
2018,6,12,1000,20000,1110,528
2018,6,13,1000,2000,805,529
2018,6,14,1000,2000,715,530
2018,6,15,1000,2000,1010,531
2018,6,16,,,,532
2018,6,17,,,,533
2018,6,18,,,,534
2018,6,19,950,2000,1395,535
2018,6,20,950,2000,501,536
2018,6,21,1325,2500,708,537
2018,6,22,1325,2500,909,538
2018,6,23,1325,2500,1239,539
2018,6,24,,,,540
2018,6,25,1250,2500,268,541
2018,6,26,1250,2500,1572,542
2018,6,27,1250,2500,783,543
2018,6,28,1250,2500,615,544
2018,6,29,1250,2500,1052,545
2018,6,30,1250,2500,1555,546
2018,7,1,,,,547
2018,7,2,1250,2500,203,548
2018,7,3,1250,2500,1248,549
2018,7,4,1250,2500,713,550
2018,7,5,1250,2500,963,551
2018,7,6,1250,2500,1388,552
2018,7,7,1250,2500,1072,553
2018,7,8,,,,554
2018,7,9,1250,2500,162,555
2018,7,10,1250,2500,1096,556
2018,7,11,1250,2500,693,557
2018,7,12,1325,2800,666,558
2018,7,13,1325,2800,987,559
2018,7,14,1325,2800,951,560
2018,7,15,,,,561
2018,7,16,1325,2800,297,562
2018,7,17,1325,2800,1109,563
2018,7,18,1325,2800,903,564
2018,7,19,1325,2800,861,565
2018,7,20,1325,2800,1071,566
2018,7,21,1325,2500,1069,567
2018,7,22,,,,568
2018,7,23,1325,2500,65,569
2018,7,24,1325,2500,691,570
2018,7,25,1325,2500,914,571
2018,7,26,1325,2500,850,572
2018,7,27,1325,2500,1044,573
2018,7,28,1325,2500,1051,574
2018,7,29,,,,575
2018,7,30,1325,2500,450,576
2018,7,31,1375,2500,1371,577
2018,8,1,1375,2500,1050,578
2018,8,2,1375,2500,832,579
2018,8,3,1375,2500,950,580
2018,8,4,1375,2500,1110,581
2018,8,5,,,,582
2018,8,6,,,,583
2018,8,7,1450,2500,1441,584
2018,8,8,1325,2500,1099,585
2018,8,9,1325,2500,865,586
2018,8,10,1325,2500,1057,587
2018,8,11,1325,2500,775,588
2018,8,12,,,,589
2018,8,13,1325,2500,138,590
2018,8,14,1325,2500,891,591
2018,8,15,,,,592
2018,8,16,1325,2500,163,593
2018,8,17,1325,2500,1172,594
2018,8,18,1325,2500,837,595
2018,8,19,,,,596
2018,8,20,1325,2500,278,597
2018,8,21,1325,2500,1452,598
2018,8,22,,,,599
2018,8,23,1325,2500,530,600
2018,8,24,1325,2500,1241,601
2018,8,25,1325,2500,1025,602
2018,8,26,,,,603
2018,8,27,1325,2500,339,604
2018,8,28,1325,2500,866,605
2018,8,29,1325,2500,857,606
2018,8,30,1325,2500,481,607
2018,8,31,1200,2500,581,608
2018,9,1,1200,2500,748,609
2018,9,2,,,,610
2018,9,3,,,,611
2018,9,4,1200,2500,1378,612
2018,9,5,1200,2500,1474,613
2018,9,6,1200,2500,1463,614
2018,9,7,1200,2500,430,615
2018,9,8,1200,2500,1305,616
2018,9,9,,,,617
2018,9,10,1125,2500,305,618
2018,9,11,1125,2500,228,619
2018,9,12,1125,2500,696,620
2018,9,13,1125,2500,842,621
2018,9,14,1125,2500,603,622
2018,9,15,1125,2500,1328,623
2018,9,16,,,,624
2018,9,17,1075,2400,444,625
2018,9,18,1075,2400,2034,626
2018,9,19,1075,2400,1343,627
2018,9,20,1075,2400,1006,628
2018,9,21,,,,629
2018,9,22,1075,2400,933,630
2018,9,23,,,,631
2018,9,24,1075,2400,214,632
2018,9,25,1075,2400,701,633
2018,9,26,1075,2500,507,634
2018,9,27,1125,2500,591,635
2018,9,28,1125,2500,1161,636
2018,9,29,1125,2500,1439,637
2018,9,30,,,,638
2018,10,1,1125,2500,443,639
2018,10,2,,,,640
2018,10,3,1200,2500,284,641
2018,10,4,1200,2500,393,642
2018,10,5,1200,2500,2982,643
2018,10,6,1200,2500,1033,644
2018,10,7,,,,645
2018,10,8,1200,2500,423,646
2018,10,9,1200,2500,1768,647
2018,10,10,1200,2500,1369,648
2018,10,11,1200,2500,991,649
2018,10,12,1200,2500,632,650
2018,10,13,1200,2500,713,651
2018,10,14,,,,652
2018,10,15,1375,2500,103,653
2018,10,16,1375,2500,662,654
2018,10,17,1375,2500,720,655
2018,10,18,1625,2800,763,656
2018,10,19,,,,657
2018,10,20,1500,2500,1419,658
2018,10,21,,,,659
2018,10,22,1450,2500,460,660
2018,10,23,1450,2500,1270,661
2018,10,24,1625,2800,791,662
2018,10,25,1625,2800,814,663
2018,10,26,1625,2800,815,664
2018,10,27,1500,2800,1214,665
2018,10,28,,,,666
2018,10,29,1500,2500,411,667
2018,10,30,1375,2500,1745,668
2018,10,31,1200,2500,1477,669
2018,11,1,1250,2800,985,670
2018,11,2,1500,2800,1029,671
2018,11,3,1250,2800,971,672
2018,11,4,,,,673
2018,11,5,1200,2800,310,674
2018,11,6,1250,2800,1227,675
2018,11,7,,,,676
2018,11,8,1200,2800,499,677
2018,11,9,,,,678
2018,11,10,,,,679
2018,11,11,,,,680
2018,11,12,1450,2800,924,681
2018,11,13,,,,682
2018,11,14,,,,683
2018,11,15,,,,684
2018,11,16,,,,685
2018,11,17,,,,686
2018,11,18,,,,687
2018,11,19,1350,2800,578,688
2018,11,20,1350,2800,1471,689
2018,11,21,,,,690
2018,11,22,1350,2800,1505,691
2018,11,23,,,,692
2018,11,24,1350,2800,1698,693
2018,11,25,,,,694
2018,11,26,950,2500,450,695
2018,11,27,950,2500,1569,696
2018,11,28,,,,697
2018,11,29,,,,698
2018,11,30,,,,699
2018,12,1,1125,2500,1103,700
2018,12,2,,,,701
2018,12,3,,,,702
2018,12,4,1125,2500,1466,703
2018,12,5,,,,704
2018,12,6,,,,705
2018,12,7,,,,706
2018,12,8,,,,707
2018,12,9,,,,708
2018,12,10,,,,709
2018,12,11,,,,710
2018,12,12,,,,711
2018,12,13,,,,712
2018,12,14,875,2200,1306,713
2018,12,15,825,2000,1304,714
2018,12,16,,,,715
2018,12,17,825,2000,462,716
2018,12,18,825,2000,1544,717
2018,12,19,825,2000,1504,718
2018,12,20,825,2000,1051,719
2018,12,21,825,2000,906,720
2018,12,22,825,2000,1195,721
2018,12,23,,,,722
2018,12,24,875,2200,331,723
2018,12,25,,,,724
2018,12,26,825,2000,1078,725
2018,12,27,950,2000,920,726
2018,12,28,,,,727
2018,12,29,,,,728
2018,12,30,,,,729
2018,12,31,,,,730
2019,1,1,875,2200,1194,731
2019,1,2,900,2200,880,732
2019,1,3,825,2000,993,733
2019,1,4,825,2000,1179,734
2019,1,5,825,2000,974,735
2019,1,6,,,,736
2019,1,7,825,2000,508,737
2019,1,8,875,2200,1528,738
2019,1,9,875,2200,1129,739
2019,1,10,825,2000,1057,740
2019,1,11,825,2000,974,741
2019,1,12,750,2000,1385,742
2019,1,13,,,,743
2019,1,14,825,2000,399,744
2019,1,15,825,2000,1556,745
2019,1,16,825,2000,938,746
2019,1,17,825,2000,707,747
2019,1,18,825,2000,688,748
2019,1,19,950,2500,595,749
2019,1,20,,,,750
2019,1,21,700,2000,186,751
2019,1,22,725,2000,1294,752
2019,1,23,725,2000,1169,753
2019,1,24,725,2000,825,754
2019,1,25,725,2000,1312,755
2019,1,26,,,,756
2019,1,27,,,,757
2019,1,28,725,2000,726,758
2019,1,29,725,2000,1375,759
2019,1,30,725,2000,704,760
2019,1,31,725,2000,569,761
2019,2,1,725,2000,849,762
2019,2,2,725,2000,2083,763
2019,2,3,,,,764
2019,2,4,675,2000,151,765
2019,2,5,675,2000,1152,766
2019,2,6,675,2000,1954,767
2019,2,7,675,2000,639,768
2019,2,8,675,2000,345,769
2019,2,9,675,2000,512,770
2019,2,10,,,,771
2019,2,11,750,2000,182,772
2019,2,12,750,2000,1096,773
2019,2,13,750,2000,742,774
2019,2,14,750,2000,753,775
2019,2,15,750,2000,901,776
2019,2,16,750,2000,1108,777
2019,2,17,,,,778
2019,2,18,750,2000,1834,779
2019,2,19,750,2000,1155,780
2019,2,20,750,2000,1988,781
2019,2,21,750,2000,1019,782
2019,2,22,750,2000,922,783
2019,2,23,750,2000,502,784
2019,2,24,,,,785
2019,2,25,750,2000,454,786
2019,2,26,750,2000,1868,787
2019,2,27,750,2000,780,788
2019,2,28,750,2000,612,789
2019,3,1,750,2000,483,790
2019,3,2,750,2000,700,791
2019,3,3,,,,792
2019,3,4,825,2500,621,793
2019,3,5,750,2000,1314,794
2019,3,6,750,2000,2091,795
2019,3,7,750,2000,875,796
2019,3,8,750,2000,895,797
2019,3,9,750,2000,679,798
2019,3,10,,,,799
2019,3,11,825,2200,2300,800
2019,3,12,825,2200,1133,801
2019,3,13,825,2200,516,802
2019,3,14,1000,2500,696,803
2019,3,15,1000,2500,1286,804
2019,3,16,1000,2500,1825,805
2019,3,17,,,,806
2019,3,18,750,2500,438,807
2019,3,19,950,2500,2499,808
2019,3,20,950,2500,1717,809
2019,3,21,,,,810
2019,3,22,825,2500,283,811
2019,3,23,825,2500,576,812
2019,3,24,,,,813
2019,3,25,825,2500,116,814
2019,3,26,825,2500,793,815
2019,3,27,825,2500,826,816
2019,3,28,825,2500,912,817
2019,3,29,825,2500,862,818
2019,3,30,825,2500,1069,819
2019,3,31,,,,820
2019,4,1,825,2500,628,821
2019,4,2,825,2500,1379,822
2019,4,3,825,2500,405,823
2019,4,4,,,,824
2019,4,5,825,2500,789,825
2019,4,6,825,2500,854,826
2019,4,7,,,,827
2019,4,8,825,2500,176,828
2019,4,9,825,2500,1058,829
2019,4,10,825,2500,527,830
2019,4,11,825,2500,664,831
2019,4,12,825,2500,633,832
2019,4,13,825,2500,644,833
2019,4,14,,,,834
2019,4,15,825,2500,158,835
2019,4,16,825,2500,1445,836
2019,4,17,,,,837
2019,4,18,900,2500,1120,838
2019,4,19,,,,839
2019,4,20,900,2500,1233,840
2019,4,21,,,,841
2019,4,22,900,2500,142,842
2019,4,23,900,2500,1110,843
2019,4,24,825,2500,1021,844
2019,4,25,900,2600,1062,845
2019,4,26,900,2600,1482,846
2019,4,27,950,2600,1455,847
2019,4,28,,,,848
2019,4,29,950,2600,146,849
2019,4,30,950,2600,1319,850
2019,5,1,950,2600,961,851
2019,5,2,950,2600,865,852
2019,5,3,950,2600,1057,853
2019,5,4,950,2600,1311,854
2019,5,5,,,,855
2019,5,6,950,2600,130,856
2019,5,7,950,2600,1656,857
2019,5,8,950,2500,1371,858
2019,5,9,950,2500,899,859
2019,5,10,950,2500,1052,860
2019,5,11,950,2500,901,861
2019,5,12,,,,862
2019,5,13,950,2500,213,863
2019,5,14,850,2500,1420,864
2019,5,15,850,2500,952,865
2019,5,16,850,2500,1122,866
2019,5,17,850,2500,1156,867
2019,5,18,,,,868
2019,5,19,,,,869
2019,5,20,850,2500,126,870
2019,5,21,825,2500,1372,871
2019,5,22,825,2500,704,872
2019,5,23,825,2500,665,873
2019,5,24,825,2500,778,874
2019,5,25,825,2500,979,875
2019,5,26,,,,876
2019,5,27,825,2500,198,877
2019,5,28,825,2500,1314,878
2019,5,29,825,2500,1150,879
2019,5,30,825,2500,1293,880
2019,5,31,825,2500,1348,881
2019,6,1,825,2500,1393,882
2019,6,2,,,,883
2019,6,3,825,2500,175,884
2019,6,4,825,2500,1459,885
2019,6,5,,,,886
2019,6,6,825,2500,220,887
2019,6,7,825,2500,838,888
2019,6,8,825,2500,751,889
2019,6,9,,,,890
2019,6,10,825,2500,239,891
