Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days,,
2019,2,8,650,1500,1526,769,,
2019,2,9,650,1500,1150,770,,
2019,2,10,,,,771,,
2019,2,11,650,1500,101,772,,
2019,2,12,625,1500,1497,773,,
2019,2,13,600,1400,1147,774,,
2019,2,14,625,1500,1799,775,,
2019,2,15,625,1500,1434,776,,
2019,2,16,625,1500,1054,777,,
2019,2,17,,,,778,,
2019,2,18,650,1500,71,779,,
2019,2,19,650,1500,1903,780,,
2019,2,20,650,1500,1306,781,,
2019,2,21,650,1500,1319,782,,
2019,2,22,650,1500,1074,783,,
2019,2,23,650,1500,1718,784,,
2019,2,24,,,,785,,
2019,2,25,650,1500,168,786,,
2019,2,26,675,1500,1798,787,,
2019,2,27,675,1500,1808,788,,
2019,2,28,650,1500,1555,789,,
2019,3,1,675,1500,1080,790,,
2019,3,2,675,1500,1462,791,,
2019,3,3,,,,792,,
2019,3,4,625,1600,1288,793,,
2019,3,5,675,1500,1684,794,,
2019,3,6,675,1500,1307,795,,
2019,3,7,675,1500,2075,796,,
2019,3,8,675,1500,1576,797,,
2019,3,9,675,1500,1885,798,,
2019,3,10,,,,799,,
2019,3,11,650,1400,198,800,,
2019,3,12,650,1400,2108,801,,
2019,3,13,650,1400,1292,802,,
2019,3,14,650,1400,1548,803,,
2019,3,15,600,1400,1645,804,,
2019,3,16,600,1400,1681,805,,
2019,3,17,,,,806,,
2019,3,18,650,1500,220,807,,
2019,3,19,650,1500,1914,808,,
2019,3,20,650,1500,1584,809,,
2019,3,21,,,,810,,
2019,3,22,650,1500,118,811,,
2019,3,23,650,1500,923,812,,
2019,3,24,,,,813,,
2019,3,25,650,1600,179,814,,
2019,3,26,650,1600,2381,815,,
2019,3,27,625,1500,1562,816,,
2019,3,28,600,1500,1451,817,,
2019,3,29,600,1500,1177,818,,
2019,3,30,625,1500,1252,819,,
2019,3,31,,,,820,,
2019,4,1,600,1500,213,821,,
2019,4,2,600,1500,1737,822,,
2019,4,3,625,1600,1288,823,,
2019,4,4,,,,824,,
2019,4,5,625,1600,1376,825,,
2019,4,6,650,1600,1491,826,,
2019,4,7,,,,827,,
2019,4,8,650,1600,162,828,,
2019,4,9,650,1600,2238,829,,
2019,4,10,650,1600,1290,830,,
2019,4,11,650,1600,1640,831,,
2019,4,12,650,1600,1476,832,,
2019,4,13,650,1600,1212,833,,
2019,4,14,,,,834,,
2019,4,15,650,1600,152,835,,
2019,4,16,650,1600,1300,836,,
2019,4,17,,,,837,,
2019,4,18,700,1600,1557,838,,
2019,4,19,,,,839,,
2019,4,20,800,1600,1087,840,,
2019,4,21,,,,841,,
2019,4,22,800,1600,28,842,,
2019,4,23,800,1600,1663,843,,
2019,4,24,825,1600,982,844,,
2019,4,25,800,1600,1026,845,,
2019,4,26,800,1600,1015,846,,
2019,4,27,850,1600,1079,847,,
2019,4,28,,,,848,,
2019,4,29,850,1600,33,849,,
2019,4,30,850,1600,1540,850,,
2019,5,1,875,1600,1156,851,,
2019,5,2,875,1600,1016,852,,
2019,5,3,875,1600,785,853,,
2019,5,4,875,1600,1053,854,,
2019,5,5,,,,855,,
2019,5,6,875,1600,74,856,,
2019,5,7,875,1600,1527,857,,
2019,5,8,850,1600,984,858,,
2019,5,9,850,1600,1164,859,,
2019,5,10,850,1600,1127,860,,
2019,5,11,850,1600,1149,861,,
2019,5,12,,,,862,,
2019,5,13,850,1800,117,863,,
2019,5,14,850,1800,1090,864,,
2019,5,15,850,1800,877,865,,
2019,5,16,850,1800,1155,866,,
2019,5,17,925,1800,1034,867,,
2019,5,18,,,,868,,
2019,5,19,,,,869,,
2019,5,20,925,1800,287,870,,
2019,5,21,925,1800,1452,871,,
2019,5,22,925,1800,867,872,,
2019,5,23,925,1800,964,873,,
2019,5,24,850,2000,815,874,,
2019,5,25,950,2000,642,875,,
2019,5,26,,,,876,,
2019,5,27,950,2000,98,877,,
2019,5,28,950,2000,1130,878,,
2019,5,29,950,2000,1133,879,,
2019,5,30,950,2000,1088,880,,
2019,5,31,950,2000,840,881,,
2019,6,1,950,2000,1059,882,,
2019,6,2,,,,883,,
2019,6,3,950,2000,134,884,,
2019,6,4,950,2000,1079,885,,
2019,6,5,,,,886,,
2019,6,6,900,2000,578,887,,
2019,6,7,900,2000,882,888,,
2019,6,8,850,2000,1069,889,,
2019,6,9,,,,890,,
2019,6,10,850,2000,120,891,,
2019,6,11,850,2000,1413,892,,
2019,6,12,850,2000,972,893,,
2019,6,13,850,1800,897,894,,
2019,6,14,850,2000,948,895,,
2019,6,15,850,2000,1173,896,,
2019,6,16,,,,897,,
2019,6,17,850,2000,0,898,,
2019,6,18,900,2000,1621,899,,
2019,6,19,900,2000,866,900,,
2019,6,20,900,2000,1011,901,,
2019,6,21,900,2000,1130,902,,
2019,6,22,900,2000,1036,903,,
2019,6,23,,,,904,,
2019,6,24,850,2000,5,905,,
2019,6,25,850,2000,1499,906,,
2019,6,26,850,2000,877,907,,
2019,6,27,775,2000,1074,908,,
2019,6,28,775,2000,1190,909,,
2019,6,29,775,2000,1129,910,,
2019,6,30,,,,911,,
2019,7,1,825,2000,39,912,,
2019,7,2,825,2000,606,913,,
2019,7,3,775,1800,916,914,,
2019,7,4,775,2000,1030,915,,
2019,7,5,775,2000,965,916,,
2019,7,6,825,2000,921,917,,
2019,7,7,,,,918,,
2019,7,8,1125,2500,102,919,,
2019,7,9,1500,2500,1675,920,,
2019,7,10,1500,2500,1305,921,,
2019,7,11,1500,2500,1137,922,,
2019,7,12,1500,2500,1184,923,,
2019,7,13,1500,2500,905,924,,
2019,7,14,,,,925,,
2019,7,15,1550,2800,70,926,,
2019,7,16,1550,2800,1433,927,,
2019,7,17,1550,2800,1120,928,,
2019,7,18,1550,2800,1068,929,,
2019,7,19,1550,2800,1209,930,,
2019,7,20,1550,2800,502,931,,
2019,7,21,,,,932,,
2019,7,22,1550,3000,265,933,,
2019,7,23,1550,3000,1910,934,,
2019,7,24,1550,3000,1140,935,,
2019,7,25,1500,3000,586,936,,
2019,7,26,1500,3000,1149,937,,
2019,7,27,1500,3000,856,938,,
2019,7,28,,,,939,,
2019,7,29,1525,3000,160,940,,
2019,7,30,1575,3000,1863,941,,
2019,7,31,1625,3200,1030,942,,
2019,8,1,1575,3200,1443,943,,
2019,8,2,1575,3200,1479,944,,
2019,8,3,1500,3000,1422,945,,
2019,8,4,,,,946,,
2019,8,5,1475,3000,211,947,,
2019,8,6,1475,3000,1975,948,,
2019,8,7,1475,3000,1369,949,,
2019,8,8,1475,3000,1125,950,,
2019,8,9,1425,3000,1455,951,,
2019,8,10,1425,3000,1541,952,,
2019,8,11,,,,953,,
2019,8,12,,,,954,,
2019,8,13,1325,2800,1294,955,,
2019,8,14,1400,2800,1056,956,,
2019,8,15,,,,957,,
2019,8,16,1400,3000,163,958,,
2019,8,17,1400,3000,1309,959,,
2019,8,18,,,,960,,
2019,8,19,1400,3000,0,961,,
2019,8,20,1350,3000,1845,962,,
2019,8,21,1350,3000,1549,963,,
2019,8,22,1400,3000,1733,964,,
2019,8,23,1400,3000,1369,965,,
2019,8,24,,,,966,,
2019,8,25,,,,967,,
2019,8,26,1400,3000,129,968,,
2019,8,27,1400,3000,1429,969,,
2019,8,28,1400,3000,1191,970,,
2019,8,29,1250,1800,1324,971,,
2019,8,30,1250,3000,1350,972,,
2019,8,31,1350,3200,1425,973,,
2019,9,1,,,,974,,
2019,9,2,1350,3200,188,975,,
2019,9,3,1350,3200,2005,976,,
2019,9,4,1350,3200,1238,977,,
2019,9,5,1400,3200,1199,978,,
2019,9,6,1400,3200,1260,979,,
2019,9,7,1300,3200,1180,980,,
2019,9,8,,,,981,,
2019,9,9,1300,3200,223,982,,
2019,9,10,,,,983,,
2019,9,11,1300,3200,1229,984,,
2019,9,12,1300,3200,1210,985,,
2019,9,13,1550,3200,1417,986,,
2019,9,14,1550,3200,1675,987,,
2019,9,15,,,,988,,
2019,9,16,1550,3200,229,989,,
2019,9,17,1475,3200,1748,990,,
2019,9,18,1475,3200,1435,991,,
2019,9,19,1475,3200,1700,992,,
2019,9,20,1575,3500,1612,993,,
2019,9,21,1600,3500,1165,994,,
2019,9,22,,,,995,,
2019,9,23,1600,3500,250,996,,
2019,9,24,1600,3500,1853,997,,
2019,9,25,1600,3500,1485,998,,
2019,9,26,1600,3500,1342,999,,
2019,9,27,1600,3500,1515,1000,,
2019,9,28,1600,3500,1713,1001,,
2019,9,29,,,,1002,,
2019,9,30,1650,3500,288,1003,,
2019,10,1,1675,3500,2543,1004,,
2019,10,2,,,,1005,,
2019,10,3,1675,3500,486,1006,,
2019,10,4,1675,3500,2563,1007,,
2019,10,5,1675,3500,1695,1008,,
2019,10,6,,,,1009,,
2019,10,7,1625,3500,348,1010,,
2019,10,8,,,,1011,,
2019,10,9,1625,3500,1147,1012,,
2019,10,10,1650,3500,1364,1013,,
2019,10,11,1650,3500,1316,1014,,
2019,10,12,1650,3500,1273,1015,,
2019,10,13,,,,1016,,
2019,10,14,1650,3500,69,1017,,
2019,10,15,1650,3500,1958,1018,,
2019,10,16,1650,6500,1562,1019,,
2019,10,17,1650,3500,1325,1020,,
2019,10,18,1650,3500,1478,1021,,
2019,10,19,1900,3800,1091,1022,,
2019,10,20,,,,1023,,
2019,10,21,1900,3800,282,1024,,
2019,10,22,1900,3800,1832,1025,,
2019,10,23,2000,3800,699,1026,,
2019,10,24,2000,4000,1432,1027,,
2019,10,25,2000,4000,1586,1028,,
2019,10,26,2000,4000,1791,1029,,
2019,10,27,,,,1030,,
2019,10,28,,,,1031,,
2019,10,29,2000,4000,342,1032,,
2019,10,30,2000,2000,1219,1033,,
2019,10,31,2000,4000,1101,1034,,
2019,11,1,2000,4000,1546,1035,,
2019,11,2,2000,4000,1682,1036,,
2019,11,3,,,,1037,,
2019,11,4,2000,4000,245,1038,,
2019,11,5,2000,4000,2287,1039,,
2019,11,6,2000,4000,1222,1040,,
2019,11,7,2000,4000,1669,1041,,
2019,11,8,2000,4000,1617,1042,,
2019,11,9,2000,4000,1611,1043,,
2019,11,10,,,,1044,,
2019,11,11,2050,4000,407,1045,,
2019,11,12,,,,1046,,
2019,11,13,2050,4000,1657,1047,,
2019,11,14,2050,4000,1794,1048,,
2019,11,15,1950,4000,1806,1049,,
2019,11,16,2000,4000,1788,1050,,
2019,11,17,,,,1051,,
2019,11,18,2000,4000,355,1052,,
2019,11,19,2100,4000,2053,1053,,
2019,11,20,2100,4000,1964,1054,,
2019,11,21,2100,4000,1370,1055,,
2019,11,22,2100,4000,1641,1056,,
2019,11,23,2100,4000,2023,1057,,
2019,11,24,,,,1058,,
2019,11,25,2300,4200,412,1059,,
2019,11,26,2300,4200,2011,1060,,
2019,11,27,2300,4200,1376,1061,,
2019,11,28,2300,4200,1951,1062,,
2019,11,29,2300,4200,1396,1063,,
2019,11,30,2300,4200,1143,1064,,
2019,12,1,,,,1065,,
2019,12,2,2300,4200,308,1066,,
2019,12,3,2350,4200,1417,1067,,
2019,12,4,2350,4200,954,1068,,
2019,12,5,1850,3500,1574,1069,,
2019,12,6,2000,3500,1521,1070,,
2019,12,7,2000,3500,1662,1071,,
2019,12,8,,,,1072,,
2019,12,9,2000,3500,490,1073,,
2019,12,10,2000,3500,160,1074,,
2019,12,11,2000,3500,1386,1075,,
2019,12,12,2000,3500,1694,1076,,
2019,12,13,2000,3500,1368,1077,,
2019,12,14,2150,4000,1221,1078,,
2019,12,15,,,,1079,,
2019,12,16,2200,4000,280,1080,,
2019,12,17,2200,4000,1677,1081,,
2019,12,18,2200,4000,1284,1082,,
2019,12,19,2200,4000,1510,1083,,
2019,12,20,2000,4000,1901,1084,,
2019,12,21,2000,4000,1458,1085,,
2019,12,22,,,,1086,,
2019,12,23,2000,3500,490,1087,,
2019,12,24,2000,3500,1749,1088,,
2019,12,25,,,,1089,,
2019,12,26,1850,3500,805,1090,,
2019,12,27,1850,3500,1049,1091,,
2019,12,28,1800,3500,1551,1092,,
2019,12,29,,,,1093,,
2019,12,30,1700,3500,180,1094,,
2019,12,31,1750,3500,1378,1095,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
