Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days,,,,,,,,,,,,,,,,,,,,,
2018,7,16,1650,2600,2841,562,,,,,,,,,,,,,,,,,,,,,
2018,7,17,1650,2800,1187,563,,,,,,,,,,,,,,,,,,,,,
2018,7,18,1700,2400,872,564,,,,,,,,,,,,,,,,,,,,,
2018,7,19,1700,2400,942,565,,,,,,,,,,,,,,,,,,,,,
2018,7,20,1650,2800,756,566,,,,,,,,,,,,,,,,,,,,,
2018,7,21,1650,2600,996,567,,,,,,,,,,,,,,,,,,,,,
2018,7,22,,,,568,,,,,,,,,,,,,,,,,,,,,
2018,7,23,1650,2800,905,569,,,,,,,,,,,,,,,,,,,,,
2018,7,24,1650,2800,416,570,,,,,,,,,,,,,,,,,,,,,
2018,7,25,1700,3000,533,571,,,,,,,,,,,,,,,,,,,,,
2018,7,26,1700,3000,1163,572,,,,,,,,,,,,,,,,,,,,,
2018,7,27,1700,3000,1157,573,,,,,,,,,,,,,,,,,,,,,
2018,7,28,1700,3000,1383,574,,,,,,,,,,,,,,,,,,,,,
2018,7,29,,,,575,,,,,,,,,,,,,,,,,,,,,
2018,7,30,,,,576,,,,,,,,,,,,,,,,,,,,,
2018,7,31,1700,3000,639,577,,,,,,,,,,,,,,,,,,,,,
2018,8,1,1700,3000,1191,578,,,,,,,,,,,,,,,,,,,,,
2018,8,2,1700,3000,1188,579,,,,,,,,,,,,,,,,,,,,,
2018,8,3,1700,3000,1159,580,,,,,,,,,,,,,,,,,,,,,
2018,8,4,1700,3000,1266,581,,,,,,,,,,,,,,,,,,,,,
2018,8,5,,,,582,,,,,,,,,,,,,,,,,,,,,
2018,8,6,1600,3000,1000,583,,,,,,,,,,,,,,,,,,,,,
2018,8,7,1750,3000,666,584,,,,,,,,,,,,,,,,,,,,,
2018,8,8,1600,3000,985,585,,,,,,,,,,,,,,,,,,,,,
2018,8,9,2000,3000,757,586,,,,,,,,,,,,,,,,,,,,,
2018,8,10,,,,587,,,,,,,,,,,,,,,,,,,,,
2018,8,11,1800,3000,983,588,,,,,,,,,,,,,,,,,,,,,
2018,8,12,,,,589,,,,,,,,,,,,,,,,,,,,,
2018,8,13,1600,3000,2380,590,,,,,,,,,,,,,,,,,,,,,
2018,8,14,1600,3000,731,591,,,,,,,,,,,,,,,,,,,,,
2018,8,15,,,,592,,,,,,,,,,,,,,,,,,,,,
2018,8,16,1700,3000,1375,593,,,,,,,,,,,,,,,,,,,,,
2018,8,17,,,,594,,,,,,,,,,,,,,,,,,,,,
2018,8,18,1700,3000,2369,595,,,,,,,,,,,,,,,,,,,,,
2018,8,19,,,,596,,,,,,,,,,,,,,,,,,,,,
2018,8,20,1700,3000,2102,597,,,,,,,,,,,,,,,,,,,,,
2018,8,21,1650,3000,1422,598,,,,,,,,,,,,,,,,,,,,,
2018,8,22,,,,599,,,,,,,,,,,,,,,,,,,,,
2018,8,23,,,,600,,,,,,,,,,,,,,,,,,,,,
2018,8,24,1650,3000,1240,601,,,,,,,,,,,,,,,,,,,,,
2018,8,25,,,,602,,,,,,,,,,,,,,,,,,,,,
2018,8,26,,,,603,,,,,,,,,,,,,,,,,,,,,
2018,8,27,1200,2500,1616,604,,,,,,,,,,,,,,,,,,,,,
2018,8,28,1200,2500,1360,605,,,,,,,,,,,,,,,,,,,,,
2018,8,29,1200,2500,1021,606,,,,,,,,,,,,,,,,,,,,,
2018,8,30,1400,2500,1080,607,,,,,,,,,,,,,,,,,,,,,
2018,8,31,1300,2500,999,608,,,,,,,,,,,,,,,,,,,,,
2018,9,1,1600,3000,963,609,,,,,,,,,,,,,,,,,,,,,
2018,9,2,,,,610,,,,,,,,,,,,,,,,,,,,,
2018,9,3,1600,3000,1193,611,,,,,,,,,,,,,,,,,,,,,
2018,9,4,1500,3000,1074,612,,,,,,,,,,,,,,,,,,,,,
2018,9,5,1500,3000,974,613,,,,,,,,,,,,,,,,,,,,,
2018,9,6,1500,3000,1429,614,,,,,,,,,,,,,,,,,,,,,
2018,9,7,,,,615,,,,,,,,,,,,,,,,,,,,,
2018,9,8,,,,616,,,,,,,,,,,,,,,,,,,,,
2018,9,9,,,,617,,,,,,,,,,,,,,,,,,,,,
2018,9,10,1400,2500,1051,618,,,,,,,,,,,,,,,,,,,,,
2018,9,11,1500,3000,994,619,,,,,,,,,,,,,,,,,,,,,
2018,9,12,1400,2600,761,620,,,,,,,,,,,,,,,,,,,,,
2018,9,13,,,,621,,,,,,,,,,,,,,,,,,,,,
2018,9,14,1400,2500,1019,622,,,,,,,,,,,,,,,,,,,,,
2018,9,15,1500,3000,1000,623,,,,,,,,,,,,,,,,,,,,,
2018,9,16,,,,624,,,,,,,,,,,,,,,,,,,,,
2018,9,17,1500,3000,1462,625,,,,,,,,,,,,,,,,,,,,,
2018,9,18,1500,3000,1376,626,,,,,,,,,,,,,,,,,,,,,
2018,9,19,1500,3000,1029,627,,,,,,,,,,,,,,,,,,,,,
2018,9,20,1500,3000,1111,628,,,,,,,,,,,,,,,,,,,,,
2018,9,21,,,,629,,,,,,,,,,,,,,,,,,,,,
2018,9,22,,,,630,,,,,,,,,,,,,,,,,,,,,
2018,9,23,,,,631,,,,,,,,,,,,,,,,,,,,,
2018,9,24,1500,3000,994,632,,,,,,,,,,,,,,,,,,,,,
2018,9,25,,,,633,,,,,,,,,,,,,,,,,,,,,
2018,9,26,1900,2800,711,634,,,,,,,,,,,,,,,,,,,,,
2018,9,27,,,,635,,,,,,,,,,,,,,,,,,,,,
2018,9,28,1600,3000,1092,636,,,,,,,,,,,,,,,,,,,,,
2018,9,29,1700,3000,985,637,,,,,,,,,,,,,,,,,,,,,
2018,9,30,,,,638,,,,,,,,,,,,,,,,,,,,,
2018,10,1,1600,3000,1025,639,,,,,,,,,,,,,,,,,,,,,
2018,10,2,,,,640,,,,,,,,,,,,,,,,,,,,,
2018,10,3,1600,3000,1176,641,,,,,,,,,,,,,,,,,,,,,
2018,10,4,,,,642,,,,,,,,,,,,,,,,,,,,,
2018,10,5,,,,643,,,,,,,,,,,,,,,,,,,,,
2018,10,6,,,,644,,,,,,,,,,,,,,,,,,,,,
2018,10,7,,,,645,,,,,,,,,,,,,,,,,,,,,
2018,10,8,1700,3000,1200,646,,,,,,,,,,,,,,,,,,,,,
2018,10,9,1800,3000,1200,647,,,,,,,,,,,,,,,,,,,,,
2018,10,10,1800,3000,1245,648,,,,,,,,,,,,,,,,,,,,,
2018,10,11,1800,3000,910,649,,,,,,,,,,,,,,,,,,,,,
2018,10,12,1800,3000,1020,650,,,,,,,,,,,,,,,,,,,,,
2018,10,13,1750,3000,1200,651,,,,,,,,,,,,,,,,,,,,,
2018,10,14,,,,652,,,,,,,,,,,,,,,,,,,,,
2018,10,15,2000,3000,2540,653,,,,,,,,,,,,,,,,,,,,,
2018,10,16,1800,3000,2100,654,,,,,,,,,,,,,,,,,,,,,
2018,10,17,2000,3000,2315,655,,,,,,,,,,,,,,,,,,,,,
2018,10,18,,,,656,,,,,,,,,,,,,,,,,,,,,
2018,10,19,,,,657,,,,,,,,,,,,,,,,,,,,,
2018,10,20,1800,3000,985,658,,,,,,,,,,,,,,,,,,,,,
2018,10,21,,,,659,,,,,,,,,,,,,,,,,,,,,
2018,10,22,1900,3000,4000,660,,,,,,,,,,,,,,,,,,,,,
2018,10,23,1800,3200,2985,661,,,,,,,,,,,,,,,,,,,,,
2018,10,24,1800,3000,1215,662,,,,,,,,,,,,,,,,,,,,,
2018,10,25,1800,3000,1440,663,,,,,,,,,,,,,,,,,,,,,
2018,10,26,1800,3000,1385,664,,,,,,,,,,,,,,,,,,,,,
2018,10,27,2000,3200,1310,665,,,,,,,,,,,,,,,,,,,,,
2018,10,28,,,,666,,,,,,,,,,,,,,,,,,,,,
2018,10,29,1900,3200,1388,667,,,,,,,,,,,,,,,,,,,,,
2018,10,30,1800,3000,1500,668,,,,,,,,,,,,,,,,,,,,,
2018,10,31,1700,3000,879,669,,,,,,,,,,,,,,,,,,,,,
2018,11,1,,,,670,,,,,,,,,,,,,,,,,,,,,
2018,11,2,1800,3200,1261,671,,,,,,,,,,,,,,,,,,,,,
2018,11,3,1800,3000,986,672,,,,,,,,,,,,,,,,,,,,,
2018,11,4,,,,673,,,,,,,,,,,,,,,,,,,,,
2018,11,5,1700,3000,1249,674,,,,,,,,,,,,,,,,,,,,,
2018,11,6,1900,3200,1055,675,,,,,,,,,,,,,,,,,,,,,
2018,11,7,,,,676,,,,,,,,,,,,,,,,,,,,,
2018,11,8,,,,677,,,,,,,,,,,,,,,,,,,,,
2018,11,9,1900,3000,2655,678,,,,,,,,,,,,,,,,,,,,,
2018,11,10,1800,3000,1536,679,,,,,,,,,,,,,,,,,,,,,
2018,11,11,,,,680,,,,,,,,,,,,,,,,,,,,,
2018,11,12,1750,3000,1810,681,,,,,,,,,,,,,,,,,,,,,
2018,11,13,1900,3000,1714,682,,,,,,,,,,,,,,,,,,,,,
2018,11,14,1750,3000,1810,683,,,,,,,,,,,,,,,,,,,,,
2018,11,15,1700,2800,1424,684,,,,,,,,,,,,,,,,,,,,,
2018,11,16,1700,3000,720,685,,,,,,,,,,,,,,,,,,,,,
2018,11,17,1750,3000,840,686,,,,,,,,,,,,,,,,,,,,,
2018,11,18,,,,687,,,,,,,,,,,,,,,,,,,,,
2018,11,19,1500,2500,1094,688,,,,,,,,,,,,,,,,,,,,,
2018,11,20,1500,2800,885,689,,,,,,,,,,,,,,,,,,,,,
2018,11,21,,,,690,,,,,,,,,,,,,,,,,,,,,
2018,11,22,,,,691,,,,,,,,,,,,,,,,,,,,,
2018,11,23,,,,692,,,,,,,,,,,,,,,,,,,,,
2018,11,24,1600,2600,945,693,,,,,,,,,,,,,,,,,,,,,
2018,11,25,,,,694,,,,,,,,,,,,,,,,,,,,,
2018,11,26,1600,2800,155,695,,,,,,,,,,,,,,,,,,,,,
2018,11,27,1400,2600,3153,696,,,,,,,,,,,,,,,,,,,,,
2018,11,28,1400,2500,1066,697,,,,,,,,,,,,,,,,,,,,,
2018,11,29,1200,2200,912,698,,,,,,,,,,,,,,,,,,,,,
2018,11,30,,,,699,,,,,,,,,,,,,,,,,,,,,
2018,12,1,1300,2500,988,700,,,,,,,,,,,,,,,,,,,,,
2018,12,2,,,,701,,,,,,,,,,,,,,,,,,,,,
2018,12,3,1200,2300,1549,702,,,,,,,,,,,,,,,,,,,,,
2018,12,4,1250,2500,1415,703,,,,,,,,,,,,,,,,,,,,,
2018,12,5,1200,2200,1024,704,,,,,,,,,,,,,,,,,,,,,
2018,12,6,1400,2600,492,705,,,,,,,,,,,,,,,,,,,,,
2018,12,7,1100,2500,998,706,,,,,,,,,,,,,,,,,,,,,
2018,12,8,1200,2500,1009,707,,,,,,,,,,,,,,,,,,,,,
2018,12,9,,,,708,,,,,,,,,,,,,,,,,,,,,
2018,12,10,1000,2500,2158,709,,,,,,,,,,,,,,,,,,,,,
2018,12,11,1000,2200,1064,710,,,,,,,,,,,,,,,,,,,,,
2018,12,12,1150,2400,1048,711,,,,,,,,,,,,,,,,,,,,,
2018,12,13,1250,2500,920,712,,,,,,,,,,,,,,,,,,,,,
2018,12,14,,,,713,,,,,,,,,,,,,,,,,,,,,
2018,12,15,1200,2500,957,714,,,,,,,,,,,,,,,,,,,,,
2018,12,16,,,,715,,,,,,,,,,,,,,,,,,,,,
2018,12,17,1250,2500,1002,716,,,,,,,,,,,,,,,,,,,,,
2018,12,18,1400,2500,985,717,,,,,,,,,,,,,,,,,,,,,
2018,12,19,1400,2600,818,718,,,,,,,,,,,,,,,,,,,,,
2018,12,20,1400,2700,968,719,,,,,,,,,,,,,,,,,,,,,
2018,12,21,1400,2700,950,720,,,,,,,,,,,,,,,,,,,,,
2018,12,22,1500,3000,910,721,,,,,,,,,,,,,,,,,,,,,
2018,12,23,,,,722,,,,,,,,,,,,,,,,,,,,,
2018,12,24,,,,723,,,,,,,,,,,,,,,,,,,,,
2018,12,25,,,,724,,,,,,,,,,,,,,,,,,,,,
2018,12,26,1300,2500,1091,725,,,,,,,,,,,,,,,,,,,,,
2018,12,27,1300,2500,1020,726,,,,,,,,,,,,,,,,,,,,,
2018,12,28,1300,2500,1203,727,,,,,,,,,,,,,,,,,,,,,
2018,12,29,1300,2500,895,728,,,,,,,,,,,,,,,,,,,,,
2018,12,30,,,,729,,,,,,,,,,,,,,,,,,,,,
2018,12,31,1350,2800,1032,730,,,,,,,,,,,,,,,,,,,,,
2019,1,1,1350,2800,845,731,,,,,,,,,,,,,,,,,,,,,
2019,1,2,1300,2700,733,732,,,,,,,,,,,,,,,,,,,,,
2019,1,3,1300,2500,1093,733,,,,,,,,,,,,,,,,,,,,,
2019,1,4,1300,2200,43,734,,,,,,,,,,,,,,,,,,,,,
2019,1,5,1250,2500,934,735,,,,,,,,,,,,,,,,,,,,,
2019,1,6,,,,736,,,,,,,,,,,,,,,,,,,,,
2019,1,7,1250,2500,1552,737,,,,,,,,,,,,,,,,,,,,,
2019,1,8,,,,738,,,,,,,,,,,,,,,,,,,,,
2019,1,9,,,,739,,,,,,,,,,,,,,,,,,,,,
2019,1,10,1250,2500,1283,740,,,,,,,,,,,,,,,,,,,,,
2019,1,11,1450,2500,945,741,,,,,,,,,,,,,,,,,,,,,
2019,1,12,1500,2500,910,742,,,,,,,,,,,,,,,,,,,,,
2019,1,13,,,,743,,,,,,,,,,,,,,,,,,,,,
2019,1,14,1450,2500,3194,744,,,,,,,,,,,,,,,,,,,,,
2019,1,15,,,,745,,,,,,,,,,,,,,,,,,,,,
2019,1,16,1450,2500,926,746,,,,,,,,,,,,,,,,,,,,,
2019,1,17,1400,2500,1118,747,,,,,,,,,,,,,,,,,,,,,
2019,1,18,1450,2500,1048,748,,,,,,,,,,,,,,,,,,,,,
2019,1,19,1450,2500,1165,749,,,,,,,,,,,,,,,,,,,,,
2019,1,20,,,,750,,,,,,,,,,,,,,,,,,,,,
2019,1,21,1450,2500,1703,751,,,,,,,,,,,,,,,,,,,,,
2019,1,22,1600,2700,1510,752,,,,,,,,,,,,,,,,,,,,,
2019,1,23,1750,2800,1405,753,,,,,,,,,,,,,,,,,,,,,
2019,1,24,1400,2500,827,754,,,,,,,,,,,,,,,,,,,,,
2019,1,25,,,,755,,,,,,,,,,,,,,,,,,,,,
2019,1,26,,,,756,,,,,,,,,,,,,,,,,,,,,
2019,1,27,,,,757,,,,,,,,,,,,,,,,,,,,,
2019,1,28,1300,2200,3095,758,,,,,,,,,,,,,,,,,,,,,
2019,1,29,1300,2300,760,759,,,,,,,,,,,,,,,,,,,,,
2019,1,30,1300,2200,664,760,,,,,,,,,,,,,,,,,,,,,
2019,1,31,1300,2200,643,761,,,,,,,,,,,,,,,,,,,,,
2019,2,1,1300,2200,731,762,,,,,,,,,,,,,,,,,,,,,
2019,2,2,1350,2300,1418,763,,,,,,,,,,,,,,,,,,,,,
2019,2,3,,,,764,,,,,,,,,,,,,,,,,,,,,
2019,2,4,1350,2500,1110,765,,,,,,,,,,,,,,,,,,,,,
2019,2,5,1350,2500,1064,766,,,,,,,,,,,,,,,,,,,,,
2019,2,6,1350,2300,1222,767,,,,,,,,,,,,,,,,,,,,,
2019,2,7,1300,2200,943,768,,,,,,,,,,,,,,,,,,,,,
2019,2,8,1300,2200,1118,769,,,,,,,,,,,,,,,,,,,,,
2019,2,9,1400,2500,1050,770,,,,,,,,,,,,,,,,,,,,,
2019,2,10,,,,771,,,,,,,,,,,,,,,,,,,,,
2019,2,11,1200,2400,2489,772,,,,,,,,,,,,,,,,,,,,,
2019,2,12,1200,2500,863,773,,,,,,,,,,,,,,,,,,,,,
2019,2,13,1200,2200,822,774,,,,,,,,,,,,,,,,,,,,,
2019,2,14,,,,775,,,,,,,,,,,,,,,,,,,,,
2019,2,15,1150,2200,1008,776,,,,,,,,,,,,,,,,,,,,,
2019,2,16,1200,2200,1110,777,,,,,,,,,,,,,,,,,,,,,
2019,2,17,,,,778,,,,,,,,,,,,,,,,,,,,,
2019,2,18,1150,2200,1077,779,,,,,,,,,,,,,,,,,,,,,
2019,2,19,1150,2200,1282,780,,,,,,,,,,,,,,,,,,,,,
2019,2,20,1000,2200,745,781,,,,,,,,,,,,,,,,,,,,,
2019,2,21,950,2000,930,782,,,,,,,,,,,,,,,,,,,,,
2019,2,22,1000,2000,676,783,,,,,,,,,,,,,,,,,,,,,
2019,2,23,900,2000,710,784,,,,,,,,,,,,,,,,,,,,,
2019,2,24,,,,785,,,,,,,,,,,,,,,,,,,,,
2019,2,25,1000,2200,950,786,,,,,,,,,,,,,,,,,,,,,
2019,2,26,1000,2200,817,787,,,,,,,,,,,,,,,,,,,,,
2019,2,27,1000,2200,931,788,,,,,,,,,,,,,,,,,,,,,
2019,2,28,1000,2200,751,789,,,,,,,,,,,,,,,,,,,,,
2019,3,1,950,2000,1170,790,,,,,,,,,,,,,,,,,,,,,
2019,3,2,900,2200,1100,791,,,,,,,,,,,,,,,,,,,,,
2019,3,3,,,,792,,,,,,,,,,,,,,,,,,,,,
2019,3,4,,,,793,,,,,,,,,,,,,,,,,,,,,
2019,3,5,1050,2400,1092,794,,,,,,,,,,,,,,,,,,,,,
2019,3,6,1025,1600,532,795,,,,,,,,,,,,,,,,,,,,,
2019,3,7,1050,2400,778,796,,,,,,,,,,,,,,,,,,,,,
2019,3,8,1050,2200,927,797,,,,,,,,,,,,,,,,,,,,,
2019,3,9,1050,2200,950,798,,,,,,,,,,,,,,,,,,,,,
2019,3,10,,,,799,,,,,,,,,,,,,,,,,,,,,
2019,3,11,1100,2400,1260,800,,,,,,,,,,,,,,,,,,,,,
2019,3,12,1100,2200,1448,801,,,,,,,,,,,,,,,,,,,,,
2019,3,13,1050,2200,788,802,,,,,,,,,,,,,,,,,,,,,
2019,3,14,1100,2200,845,803,,,,,,,,,,,,,,,,,,,,,
2019,3,15,1050,2200,1018,804,,,,,,,,,,,,,,,,,,,,,
2019,3,16,1050,2200,1105,805,,,,,,,,,,,,,,,,,,,,,
2019,3,17,,,,806,,,,,,,,,,,,,,,,,,,,,
2019,3,18,1050,2200,798,807,,,,,,,,,,,,,,,,,,,,,
2019,3,19,1000,2200,712,808,,,,,,,,,,,,,,,,,,,,,
2019,3,20,1000,2000,685,809,,,,,,,,,,,,,,,,,,,,,
2019,3,21,,,,810,,,,,,,,,,,,,,,,,,,,,
2019,3,22,1050,2200,945,811,,,,,,,,,,,,,,,,,,,,,
2019,3,23,1025,2200,940,812,,,,,,,,,,,,,,,,,,,,,
2019,3,24,,,,813,,,,,,,,,,,,,,,,,,,,,
2019,3,25,1150,2200,727,814,,,,,,,,,,,,,,,,,,,,,
2019,3,26,1100,2200,534,815,,,,,,,,,,,,,,,,,,,,,
2019,3,27,1100,2400,613,816,,,,,,,,,,,,,,,,,,,,,
2019,3,28,1100,2200,984,817,,,,,,,,,,,,,,,,,,,,,
2019,3,29,1100,2200,1091,818,,,,,,,,,,,,,,,,,,,,,
2019,3,30,1200,2400,988,819,,,,,,,,,,,,,,,,,,,,,
2019,3,31,,,,820,,,,,,,,,,,,,,,,,,,,,
2019,4,1,1050,2300,2500,821,,,,,,,,,,,,,,,,,,,,,
2019,4,2,1050,2200,1000,822,,,,,,,,,,,,,,,,,,,,,
2019,4,3,1150,2500,1324,823,,,,,,,,,,,,,,,,,,,,,
2019,4,4,1000,2200,888,824,,,,,,,,,,,,,,,,,,,,,
2019,4,5,1000,2200,966,825,,,,,,,,,,,,,,,,,,,,,
2019,4,6,,,,826,,,,,,,,,,,,,,,,,,,,,
2019,4,7,,,,827,,,,,,,,,,,,,,,,,,,,,
2019,4,8,1000,2000,1080,828,,,,,,,,,,,,,,,,,,,,,
2019,4,9,625,1800,587,829,,,,,,,,,,,,,,,,,,,,,
2019,4,10,1500,2500,688,830,,,,,,,,,,,,,,,,,,,,,
2019,4,11,1350,2500,929,831,,,,,,,,,,,,,,,,,,,,,
2019,4,12,1300,2500,1122,832,,,,,,,,,,,,,,,,,,,,,
2019,4,13,1250,2500,1052,833,,,,,,,,,,,,,,,,,,,,,
2019,4,14,,,,834,,,,,,,,,,,,,,,,,,,,,
2019,4,15,1200,2200,2466,835,,,,,,,,,,,,,,,,,,,,,
2019,4,16,1200,2300,1000,836,,,,,,,,,,,,,,,,,,,,,
2019,4,17,,,,837,,,,,,,,,,,,,,,,,,,,,
2019,4,18,,,,838,,,,,,,,,,,,,,,,,,,,,
2019,4,19,,,,839,,,,,,,,,,,,,,,,,,,,,
2019,4,20,1250,2500,1215,840,,,,,,,,,,,,,,,,,,,,,
2019,4,21,,,,841,,,,,,,,,,,,,,,,,,,,,
2019,4,22,1350,2500,1285,842,,,,,,,,,,,,,,,,,,,,,
2019,4,23,1350,2500,832,843,,,,,,,,,,,,,,,,,,,,,
2019,4,24,1250,2200,795,844,,,,,,,,,,,,,,,,,,,,,
2019,4,25,1250,2500,1080,845,,,,,,,,,,,,,,,,,,,,,
2019,4,26,1200,2500,1326,846,,,,,,,,,,,,,,,,,,,,,
2019,4,27,1300,2500,1286,847,,,,,,,,,,,,,,,,,,,,,
2019,4,28,,,,848,,,,,,,,,,,,,,,,,,,,,
2019,4,29,1200,2500,798,849,,,,,,,,,,,,,,,,,,,,,
2019,4,30,1200,2500,959,850,,,,,,,,,,,,,,,,,,,,,
2019,5,1,,,,851,,,,,,,,,,,,,,,,,,,,,
2019,5,2,1250,2500,757,852,,,,,,,,,,,,,,,,,,,,,
2019,5,3,1200,2500,932,853,,,,,,,,,,,,,,,,,,,,,
2019,5,4,1200,2500,855,854,,,,,,,,,,,,,,,,,,,,,
2019,5,5,,,,855,,,,,,,,,,,,,,,,,,,,,
2019,5,6,1200,2500,930,856,,,,,,,,,,,,,,,,,,,,,
2019,5,7,1300,2500,900,857,,,,,,,,,,,,,,,,,,,,,
2019,5,8,1350,2500,1110,858,,,,,,,,,,,,,,,,,,,,,
2019,5,9,1400,2500,986,859,,,,,,,,,,,,,,,,,,,,,
2019,5,10,1350,2500,1076,860,,,,,,,,,,,,,,,,,,,,,
2019,5,11,1400,2500,1115,861,,,,,,,,,,,,,,,,,,,,,
2019,5,12,,,,862,,,,,,,,,,,,,,,,,,,,,
2019,5,13,1350,2500,899,863,,,,,,,,,,,,,,,,,,,,,
2019,5,14,1350,2500,1035,864,,,,,,,,,,,,,,,,,,,,,
2019,5,15,1350,2500,1185,865,,,,,,,,,,,,,,,,,,,,,
2019,5,16,1150,2400,860,866,,,,,,,,,,,,,,,,,,,,,
2019,5,17,1150,2300,1141,867,,,,,,,,,,,,,,,,,,,,,
2019,5,18,,,,868,,,,,,,,,,,,,,,,,,,,,
2019,5,19,,,,869,,,,,,,,,,,,,,,,,,,,,
2019,5,20,1200,2500,556,870,,,,,,,,,,,,,,,,,,,,,
2019,5,21,1200,2500,527,871,,,,,,,,,,,,,,,,,,,,,
2019,5,22,1200,2300,820,872,,,,,,,,,,,,,,,,,,,,,
2019,5,23,1200,2300,833,873,,,,,,,,,,,,,,,,,,,,,
2019,5,24,1200,2200,1086,874,,,,,,,,,,,,,,,,,,,,,
2019,5,25,1300,2500,985,875,,,,,,,,,,,,,,,,,,,,,
2019,5,26,,,,876,,,,,,,,,,,,,,,,,,,,,
2019,5,27,1200,2500,1121,877,,,,,,,,,,,,,,,,,,,,,
2019,5,28,,,,878,,,,,,,,,,,,,,,,,,,,,
2019,5,29,,,,879,,,,,,,,,,,,,,,,,,,,,
2019,5,30,1500,3000,958,880,,,,,,,,,,,,,,,,,,,,,
2019,5,31,1500,2800,802,881,,,,,,,,,,,,,,,,,,,,,
2019,6,1,1600,2800,1034,882,,,,,,,,,,,,,,,,,,,,,
2019,6,2,,,,883,,,,,,,,,,,,,,,,,,,,,
2019,6,3,1600,2800,840,884,,,,,,,,,,,,,,,,,,,,,
2019,6,4,1600,2800,1070,885,,,,,,,,,,,,,,,,,,,,,
2019,6,5,,,,886,,,,,,,,,,,,,,,,,,,,,
2019,6,6,1600,3000,1982,887,,,,,,,,,,,,,,,,,,,,,
2019,6,7,1600,2700,1140,888,,,,,,,,,,,,,,,,,,,,,
2019,6,8,1600,3000,1085,889,,,,,,,,,,,,,,,,,,,,,
2019,6,9,,,,890,,,,,,,,,,,,,,,,,,,,,
2019,6,10,1400,2600,2150,891,,,,,,,,,,,,,,,,,,,,,
2019,6,11,1400,2500,960,892,,,,,,,,,,,,,,,,,,,,,
2019,6,12,1400,2500,1452,893,,,,,,,,,,,,,,,,,,,,,
2019,6,13,1400,2600,1037,894,,,,,,,,,,,,,,,,,,,,,
2019,6,14,1400,2500,1125,895,,,,,,,,,,,,,,,,,,,,,
2019,6,15,1400,2500,1320,896,,,,,,,,,,,,,,,,,,,,,
2019,6,16,,,,897,,,,,,,,,,,,,,,,,,,,,
2019,6,17,1600,3000,1087,898,,,,,,,,,,,,,,,,,,,,,
2019,6,18,1600,3000,800,899,,,,,,,,,,,,,,,,,,,,,
2019,6,19,1600,3000,1038,900,,,,,,,,,,,,,,,,,,,,,
2019,6,20,1700,3000,875,901,,,,,,,,,,,,,,,,,,,,,
2019,6,21,1700,3000,759,902,,,,,,,,,,,,,,,,,,,,,
2019,6,22,1800,3200,785,903,,,,,,,,,,,,,,,,,,,,,
2019,6,23,,,,904,,,,,,,,,,,,,,,,,,,,,
2019,6,24,1750,3000,968,905,,,,,,,,,,,,,,,,,,,,,
2019,6,25,1750,3200,1283,906,,,,,,,,,,,,,,,,,,,,,
2019,6,26,1500,3000,1239,907,,,,,,,,,,,,,,,,,,,,,
2019,6,27,1500,3000,1235,908,,,,,,,,,,,,,,,,,,,,,
2019,6,28,1500,3000,1134,909,,,,,,,,,,,,,,,,,,,,,
2019,6,29,1500,3000,1045,910,,,,,,,,,,,,,,,,,,,,,
2019,6,30,,,,911,,,,,,,,,,,,,,,,,,,,,
2019,7,1,,,,912,,,,,,,,,,,,,,,,,,,,,
2019,7,2,1300,2600,527,913,,,,,,,,,,,,,,,,,,,,,
2019,7,3,1300,2500,1377,914,,,,,,,,,,,,,,,,,,,,,
2019,7,4,1300,2600,763,915,,,,,,,,,,,,,,,,,,,,,
2019,7,5,1300,2500,735,916,,,,,,,,,,,,,,,,,,,,,
2019,7,6,1300,2500,786,917,,,,,,,,,,,,,,,,,,,,,
2019,7,7,,,,918,,,,,,,,,,,,,,,,,,,,,
2019,7,8,1300,2500,1194,919,,,,,,,,,,,,,,,,,,,,,
2019,7,9,1300,2500,1278,920,,,,,,,,,,,,,,,,,,,,,
2019,7,10,1300,2500,832,921,,,,,,,,,,,,,,,,,,,,,
2019,7,11,1300,2500,1261,922,,,,,,,,,,,,,,,,,,,,,
2019,7,12,1300,2500,984,923,,,,,,,,,,,,,,,,,,,,,
2019,7,13,1300,2500,965,924,,,,,,,,,,,,,,,,,,,,,
2019,7,14,,,,925,,,,,,,,,,,,,,,,,,,,,
2019,7,15,1500,2800,1962,926,,,,,,,,,,,,,,,,,,,,,
2019,7,16,1400,2700,1187,927,,,,,,,,,,,,,,,,,,,,,
2019,7,17,1400,2500,1395,928,,,,,,,,,,,,,,,,,,,,,
2019,7,18,1200,2500,1140,929,,,,,,,,,,,,,,,,,,,,,
2019,7,19,1200,2500,902,930,,,,,,,,,,,,,,,,,,,,,
2019,7,20,1100,1800,818,931,,,,,,,,,,,,,,,,,,,,,
2019,7,21,,,,932,,,,,,,,,,,,,,,,,,,,,
2019,7,22,1200,2500,987,933,,,,,,,,,,,,,,,,,,,,,
2019,7,23,1200,2500,986,934,,,,,,,,,,,,,,,,,,,,,
2019,7,24,1200,2200,1160,935,,,,,,,,,,,,,,,,,,,,,
2019,7,25,1200,2500,1146,936,,,,,,,,,,,,,,,,,,,,,
2019,7,26,1200,2300,1172,937,,,,,,,,,,,,,,,,,,,,,
